unom,T1 < min,P1 <= 0,Сильная течь в системе отопления,Протечка труб в подъезде,Течь в системе отопления,T1 > max,P2 <= 0,Температура в квартире ниже нормативной,Отсутствие отопления в доме,Температура в помещении общего пользования ниже нормативной,Аварийная протечка труб в подъезде,Крупные пожары,ID ODS,№ ОДС,ods_adress,ID УУ,Адрес,Округ,Группа,Потребитель (или УК),ЦТП,Объём поданого теплоносителя в систему ЦО,Объём обратного теплоносителя из системы ЦО,Температура подачи,Температура обратки,Наработка часов счётчика,Проект,Количество этажей,Количество подъездов,Количество квартир,Общая площадь,Общая площадь жилых помещений,Общая площадь нежилых помещений,Материалы стен,Признак аварийности здания ,Количество пассажирских лифтов,Количество грузопассажирских лифтов,Материалы кровли по БТИ,Типы жилищного фонда,Статусы МКД
27137,0,0,0,0,0,1,0,1,1,0,0,0,143494674.0,ОДС №13-Северное Измайлово,"город Москва, Щёлковское шоссе, дом 44, корпус 4",386886390.0,"ул. Константина Федина, д. 6",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА СЕВЕРНОЕ ИЗМАЙЛОВО""",04-06-0603/036,142.21630046948357,142.1244835680751,78.49843675117373,57.60205398122065,22.973145539906106,нет данных,5.0,4.0,80.0,3423.8,3414.9,632.1304779315749,кирпичные,нет,0.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
27138,0,0,0,0,0,1,0,1,0,0,0,0,143494674.0,ОДС №13-Северное Измайлово,"город Москва, Щёлковское шоссе, дом 44, корпус 4",386888792.0,"ул. Константина Федина, д. 7",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА СЕВЕРНОЕ ИЗМАЙЛОВО""",04-06-0603/042,67.9977316262136,66.80281021844661,77.92111697087378,47.85066386893203,23.456100907766988,нет данных,5.0,4.0,79.0,3568.2,3511.5,56.7,из железобетонных сегментов,нет,0.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
27139,0,0,0,0,0,0,0,1,0,0,0,0,143494674.0,ОДС №13-Северное Измайлово,"город Москва, Щёлковское шоссе, дом 44, корпус 4",386891372.0,"ул. Константина Федина, д. 8",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА СЕВЕРНОЕ ИЗМАЙЛОВО""",04-06-0603/008,110.29200594366196,110.69725187323942,65.75439084037558,49.21161082629108,23.984841647887325,нет данных,5.0,4.0,80.0,3428.6,3399.2,632.1304779315749,кирпичные,нет,0.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
27140,0,0,0,0,0,1,0,0,0,0,0,0,143494674.0,ОДС №13-Северное Измайлово,"город Москва, Щёлковское шоссе, дом 44, корпус 4",381642016.0,"ул. Константина Федина, д. 9",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА СЕВЕРНОЕ ИЗМАЙЛОВО""",04-06-0603/042,93.57232523004696,94.38272538497652,82.75270488732393,53.236259,23.999942690140845,нет данных,5.0,4.0,80.0,3553.5,3548.3,632.1304779315749,из железобетонных сегментов,нет,0.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
27141,0,0,0,0,0,0,0,1,0,0,0,0,143494674.0,ОДС №13-Северное Измайлово,"город Москва, Щёлковское шоссе, дом 44, корпус 4",379533602.0,"ул. Константина Федина, д. 10",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА СЕВЕРНОЕ ИЗМАЙЛОВО""",04-06-0603/008,108.04299167605633,106.76439169014085,66.08928281690142,43.98107107042254,23.404065342723005,нет данных,5.0,4.0,80.0,3444.2,3414.6,632.1304779315749,кирпичные,нет,0.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
27142,0,0,0,0,0,0,0,1,0,0,0,0,143494674.0,ОДС №13-Северное Измайлово,"город Москва, Щёлковское шоссе, дом 44, корпус 4",379541379.0,"ул. Константина Федина, д. 12",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА СЕВЕРНОЕ ИЗМАЙЛОВО""",04-06-0603/008,101.86671361502347,101.68163849765257,65.4420970516432,44.48933883568075,22.904647887323947,нет данных,5.0,4.0,80.0,3424.2,3415.6,632.1304779315749,кирпичные,нет,0.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
27584,0,0,0,0,0,0,0,1,0,0,0,0,143495362.0,ОДС №4-Соколиная Гора,"город Москва, Зверинецкая улица, дом 25",785494526.0,"Фортунатовская ул., д. 8",ВАО,МКД,"ОАО ""РЭУ-20 Р. ""СОКОЛИНАЯ ГОРА""",04-02-0609/054,115.83602919718311,117.35144329577466,61.398073248826286,47.12709485446009,23.99871740375587,нет данных,5.0,3.0,60.0,2575.6,2478.6,97.0,кирпичные,нет,0.0,0.0,стальная,МКД,в эксплуатации
27585,0,0,0,0,0,1,0,0,0,0,0,0,143495362.0,ОДС №4-Соколиная Гора,"город Москва, Зверинецкая улица, дом 25",785474268.0,"Фортунатовская ул., д. 9",ВАО,МКД,"ОАО ""РЭУ-20 Р. ""СОКОЛИНАЯ ГОРА""",04-02-0609/026,161.7761058544601,161.5818661971831,59.04233629107981,44.469315084507045,23.98960396713615,нет данных,5.0,4.0,80.0,3633.7,3428.7,205.0,кирпичные,нет,0.0,0.0,асбофанера-шифер,МКД,в эксплуатации
27586,0,0,0,0,0,0,0,1,0,0,0,0,143495362.0,ОДС №4-Соколиная Гора,"город Москва, Зверинецкая улица, дом 25",785494515.0,"Фортунатовская ул., д. 11",ВАО,МКД,"ОАО ""РЭУ-20 Р. ""СОКОЛИНАЯ ГОРА""",04-02-0609/025,199.05672663981045,197.96328299052132,66.57827230331755,50.21209274407583,23.820886360189576,нет данных,5.0,4.0,79.0,4100.8,3343.5,757.3,кирпичные,нет,0.0,0.0,асбофанера-шифер,МКД,в эксплуатации
27587,0,0,0,0,0,0,0,1,0,0,0,0,143495362.0,ОДС №4-Соколиная Гора,"город Москва, Зверинецкая улица, дом 25",785494521.0,"Фортунатовская ул., д. 12",ВАО,МКД,"ОАО ""РЭУ-20 Р. ""СОКОЛИНАЯ ГОРА""",04-02-0609/060,198.81404597596156,199.27145789423076,61.20916480288462,49.12317795673077,23.52648599519231,нет данных,5.0,3.0,62.0,3031.0,2638.0,393.0,кирпичные,нет,0.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
27588,0,0,0,0,0,0,0,1,0,0,0,0,143495362.0,ОДС №4-Соколиная Гора,"город Москва, Зверинецкая улица, дом 25",785474276.0,"Фортунатовская ул., д. 15",ВАО,МКД,"ОАО ""РЭУ-20 Р. ""СОКОЛИНАЯ ГОРА""",04-02-0609/050,121.69367572300467,122.01127402347417,61.282082460093896,49.988944234741794,23.99944409859155,нет данных,9.0,1.0,72.0,2783.1,2600.7,182.4,кирпичные,нет,1.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
27589,0,0,1,0,1,0,0,1,0,0,0,0,143495362.0,ОДС №4-Соколиная Гора,"город Москва, Зверинецкая улица, дом 25",785496967.0,"Фортунатовская ул., д. 16",ВАО,МКД,"ОАО ""РЭУ-20 Р. ""СОКОЛИНАЯ ГОРА""",04-02-0609/049,,,,,,нет данных,5.0,3.0,60.0,3013.0,2514.4,498.6,кирпичные,нет,0.0,0.0,стальная,МКД,в эксплуатации
27590,0,0,0,0,0,0,0,1,0,0,0,0,143495362.0,ОДС №4-Соколиная Гора,"город Москва, Зверинецкая улица, дом 25",329157871.0,"Фортунатовская ул., д. 17",ВАО,МКД,"ОАО ""РЭУ-20 Р. ""СОКОЛИНАЯ ГОРА""",04-02-0609/047,540.9635049859155,549.7941791408451,55.21492582629108,48.685057995305165,21.541690737089198,II-18-01/12,12.0,2.0,168.0,7316.1,7316.1,0.0,легкобетонные блоки,нет,4.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
27591,0,0,1,0,0,0,0,1,0,0,0,0,143495362.0,ОДС №4-Соколиная Гора,"город Москва, Зверинецкая улица, дом 25",785474351.0,"Фортунатовская ул., д. 18",ВАО,МКД,"ОАО ""РЭУ-20 Р. ""СОКОЛИНАЯ ГОРА""",04-02-0609/048,150.1483458028169,150.45778315962443,63.43762844600939,50.85170125821597,23.984324568075117,нет данных,5.0,3.0,60.0,2598.1,2511.9,86.2,кирпичные,нет,0.0,0.0,стальная,МКД,в эксплуатации
27593,0,0,0,0,0,0,0,1,0,0,0,0,143495362.0,ОДС №4-Соколиная Гора,"город Москва, Зверинецкая улица, дом 25",392247624.0,"Фортунатовская ул., д. 25",ВАО,МКД,"ОАО ""РЭУ-20 Р. ""СОКОЛИНАЯ ГОРА""",04-02-0609/059,,,,,,П-29,9.0,3.0,108.0,4559.6,4524.5,35.1,кирпичные,нет,3.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
27594,0,0,0,0,0,0,0,1,0,0,0,0,143494823.0,ОДС №10-Соколиная Гора,"город Москва, Щербаковская улица, дом 54",242672551.0,"Фортунатовская ул., д. 26",ВАО,МКД,"ОАО ""РЭУ-20 Р. ""СОКОЛИНАЯ ГОРА""",04-02-0609/008,112.19775161032865,110.77088835211268,54.24990092957747,45.96980823004695,23.041678126760566,нет данных,4.0,1.0,16.0,1033.1,975.7,57.4,кирпичные,нет,0.0,0.0,стальная,МКД,в эксплуатации
27595,0,0,0,0,0,0,0,1,0,0,0,0,143494823.0,ОДС №10-Соколиная Гора,"город Москва, Щербаковская улица, дом 54",162115900.0,"Фортунатовская ул., д. 27А",ВАО,МКД,"ОАО ""РЭУ-20 Р. ""СОКОЛИНАЯ ГОРА""",04-02-0609/008,140.7125971924883,140.3914319201878,54.518442755868556,38.62552261502348,23.067048122065728,индивидуальный проект,5.0,3.0,30.0,3391.0,2043.4,1347.6,кирпичные,нет,0.0,0.0,стальная,МКД,в эксплуатации
27596,0,0,0,0,0,0,0,1,0,0,0,0,143494823.0,ОДС №10-Соколиная Гора,"город Москва, Щербаковская улица, дом 54",194813026.0,"Фортунатовская ул., д. 31/35",ВАО,МКД,"ОАО ""РЭУ-20 Р. ""СОКОЛИНАЯ ГОРА""",04-02-0609/008,1077.9622132864079,1080.355791868932,55.74270913106796,50.26822682038835,23.849220242718445,индивидуальный проект,5.0,5.0,99.0,9096.2,7022.9,2073.3,кирпичные,нет,0.0,0.0,стальная,МКД,в эксплуатации
27597,0,0,0,0,0,0,0,1,0,0,0,0,143494823.0,ОДС №10-Соколиная Гора,"город Москва, Щербаковская улица, дом 54",147396534.0,"Фортунатовская ул., д. 31А",ВАО,МКД,"ОАО ""РЭУ-20 Р. ""СОКОЛИНАЯ ГОРА""",04-02-0609/008,186.0344599230769,184.20216401442306,55.47138445673076,46.593078144230766,23.888598716346152,I-511,5.0,3.0,60.0,2487.2,2478.4,632.1304779315749,кирпичные,нет,0.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
27598,0,0,0,0,0,0,0,1,0,0,0,0,143494823.0,ОДС №10-Соколиная Гора,"город Москва, Щербаковская улица, дом 54",162084516.0,"Фортунатовская ул., д. 33/44",ВАО,МКД,"ОАО ""РЭУ-20 Р. ""СОКОЛИНАЯ ГОРА""",04-02-0609/008,386.99910137793427,388.8594575258216,55.96619296948357,46.15423816197184,23.4274036971831,,,,,,,,,,,,,,
27703,0,0,0,0,0,1,0,1,1,0,0,0,143494672.0,ОДС №13-Новогиреево,"город Москва, Союзный проспект, дом 20, корпус 1",397812068.0,"Фрязевская ул., д. 3, к. 1",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0224/034,88.40727094949497,89.1108003838384,84.75320079797982,53.964072919191906,22.442337186868688,II-18-31/12,12.0,1.0,80.0,5370.2,3469.0,1901.2,легкобетонные блоки,нет,2.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
27704,0,0,0,1,0,1,0,1,1,1,0,0,143494672.0,ОДС №13-Новогиреево,"город Москва, Союзный проспект, дом 20, корпус 1",277851242.0,"Фрязевская ул., д. 3, к. 2",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0224/034,161.0711561032864,164.5525234741784,84.22647887323943,48.160563380281694,23.999530516431925,,,,,,,,,,,,,,
27705,0,0,0,0,0,1,0,1,0,0,0,0,143494672.0,ОДС №13-Новогиреево,"город Москва, Союзный проспект, дом 20, корпус 1",396110173.0,"Фрязевская ул., д. 9, к. 1",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0224/011,78.91460350704224,75.19540877934271,79.27723298591548,46.48116868075117,22.387562352112674,II-18-01/12,12.0,1.0,80.0,5382.8,3481.5,1901.3,из железобетонных сегментов,нет,2.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
27706,0,0,1,0,0,1,0,1,0,0,0,0,143494672.0,ОДС №13-Новогиреево,"город Москва, Союзный проспект, дом 20, корпус 1",235826041.0,"Фрязевская ул., д. 9, к. 2",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0224/011,108.50895869953051,104.7665006995305,79.63068561971832,52.99995161502348,23.090835215962446,II-18-01/12,12.0,1.0,96.0,3606.3,3606.3,0.0,из железобетонных сегментов,нет,2.0,0.0,прочая(черепица;щепа;дранка),МКД,в эксплуатации
27707,0,0,0,0,0,1,0,1,0,0,0,0,143494672.0,ОДС №13-Новогиреево,"город Москва, Союзный проспект, дом 20, корпус 1",396112938.0,"Фрязевская ул., д. 9, к. 3",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0224/011,65.8012441314554,63.871093896713624,77.87067683098591,44.15620108920188,23.085915492957746,II-18-01/12,12.0,1.0,96.0,3620.9,3620.9,0.0,железобетонные,нет,2.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
27708,1,0,0,0,0,1,0,1,0,0,0,0,143494672.0,ОДС №13-Новогиреево,"город Москва, Союзный проспект, дом 20, корпус 1",438328268.0,"Фрязевская ул., д. 11, к. 1",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0224/011,2.411542906834564e+22,113.0845252614988,78.56721403317536,51.81152486255924,22.636768401913873,II-18-01/12,12.0,1.0,80.0,5359.8,3488.4,1871.4,из железобетонных сегментов,нет,2.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
27709,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,II-18-01/12,12.0,1.0,96.0,3649.7,3649.7,0.0,легкобетонные блоки,нет,2.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
27710,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,II-18-01/12,12.0,1.0,96.0,3668.8,3668.8,0.0,из железобетонных сегментов,нет,2.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
